index date   ,name,CPIH ALL ITEMS,FOOD AND NON-ALCOHOLIC BEVERAGES,FOOD,BREAD & CEREALS,MEAT,FISH,"MILK, CHEESE & EGGS",OILS & FATS,FRUIT,VEGETABLES INCLUDING POTATOES AND TUBERS,"SUGAR, JAM, SYRUPS, CHOCOLATE AND CONFECTIONERY",FOOD PRODUCTS (NEC),NON-ALCOHOLIC BEVERAGES,"COFFEE, TEA & COCOA","MINERAL WATERS, SOFT DRINKS AND JUICES",ALCOHOLIC BEVERAGES AND TOBACCO,ALCOHOLIC BEVERAGES,SPIRITS,WINE,BEER,TOBACCO,CLOTHING AND FOOTWEAR,CLOTHING,GARMENTS,OTHER CLOTHING & CLOTHING ACCESSORIES,"CLEANING, REPAIR AND HIRE OF CLOTHING",FOOTWEAR INCLUDING REPAIRS,"HOUSING, WATER, ELELCTRICITY, GAS AND OTHER FUELS",ACTUAL RENTALS FOR HOUSING,OOH,REGULAR MAINTENANCE AND REPAIR OF THE DWELLING,MATERIALS FOR MAINTENANCE AND REPAIR,SERVICES FOR MAINTENANCE AND REPAIR,WATER SUPPLY AND MISC. SERVICES FOR THE DWELLING,WATER SUPPLY,SEWERAGE COLLECTION,"ELECTRICITY, GAS AND OTHER FUELS",ELECTRICITY,GAS,LIQUID FUELS,SOLID FUELS,COUNCIL TAX AND OTHER RATES,"FURNITURE, HOUSEHOLD EQUIPMENT AND MAINTENANCE","FURNITURE, FURNISHINGS & CARPETS",FURNITURE & FURNISHINGS,CARPETS & OTHER FLOOR COVERINGS,HOUSEHOLD TEXTILES,"HOUSEHOLD APPLIANCES, FITTING AND REPAIRS",MAJOR APPLIANCES AND SMALL ELECTRIC GOODS,REPAIR OF HOUSEHOLD APPLIANCES,"GLASSWARE, TABLEWARE & HOUSEHOLD UTENSILS",TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN,GOODS AND SERVICES FOR ROUTINE MAINTENANCE,NON-DURABLE HOUSEHOLD GOODS,DOMESTIC SERVICES AND HOUSEHOLD SERVICES,HEALTH,"MEDICAL PRODUCTS, APPLIANCES AND EQUIPMENT",PHARMACEUTICAL PRODUCTS,OTHER MEDICAL & THERAPEUTIC EQUIPMENT,OUT-PATIENT SERVICES,MEDICAL SERVICES AND PARAMEDICAL SERVICES,DENTAL SERVICES,HOSPITAL SERVICES,TRANSPORT,PURCHASE OF VEHICLES,MOTOR CYCLES AND BICYCLES,NEW CARS,SECOND-HAND CARS,OPERATION OF PERSONAL TRANSPORT EQUIPMENT,SPARE PARTS & ACCESSORIES,FUELS & LUBRICANTS,MAINTENANCE & REPAIRS,OTHER SERVICES IN RESPECT OF PERSONAL TRANSPORT EQ,TRANSPORT SERVICES,PASSENGER TRANSPORT BY RAILWAY,PASSENGER TRANSPORT BY ROAD,PASSENGER TRANSPORT BY AIR,PASSENGER TRANSPORT BY SEA AND INLAND WATERWAY,COMMUNICATION,POSTAL SERVICES,TELEPHONE AND TELEFAX EQUIPMENT AND SERVICES,RECREATION & CULTURE,AUDIO-VISUAL EQUIPMENT AND RELATED PRODUCTS,RECEPTION AND REPRODUCTION OF SOUND AND PICTURES,PHOTOGRAPHIC AND CINE. EQU. & OPTICAL INSTRUMENTS,DATA PROCESSING EQUIPMENT,RECORDING MEDIA,REPAIR OF AUDIO-VISUAL & RELATED PRODUCTS,OTHER MAJOR DURABLES FOR RECREATION AND CULTURE,MAJOR DURABLES FOR IN/OUTDOOR RECREATION,"OTHER RECREATIONAL ITEMS, GARDENS & PETS",GAMES TOYS AND HOBBIES,EQUIPMENT FOR SPORT & OPEN-AIR RECREATION,GARDEN PLANTS AND FLOWERS,"PETS, RELATED PRODUCTS AND SERVICES",RECREATIONAL AND CULTURAL SERVICES,RECREATIONAL AND SPORTING SERVICES,CULTURAL SERVICES,"BOOKS, NEWSPAPERS AND STATIONERY",BOOKS,NEWSPAPERS AND PERIODICALS,"MISC. PRINTED MATTER, STATIONERY, DRAWING MATERIALS",PACKAGE HOLIDAY,EDUCATION,RESTAURANTS AND HOTELS,CATERING SERVICES,RESTAURANTS & CAFES,CANTEENS,ACCOMMODATION SERVICES,MISCELLANEOUS GOODS AND SERVICES,PERSONAL CARE,HAIRDRESSING & PERSONAL GROOMING ESTABLISHMENTS,APPLIANCES & PRODUCTS FOR PERSONAL CARE,PERSONAL EFFECTS (NEC),JEWELLERY CLOCKS AND WATCHES,OTHER PERSONAL EFFECTS,SOCIAL PROTECTION,INSURANCE,HOUSE CONTENTS INSURANCE,HEALTH INSURANCE,TRANSPORT INSURANCE,FINANCIAL SERVICES (NEC),OTHER FINANCIAL SERVICES (NEC),OTHER SERVICES (NEC)
200912,Dec-09,88.932,89.015,89.698,89.889,89.790,82.138,99.741,84.042,89.320,91.419,81.699,91.562,83.966,87.182,83.250,72.514,86.469,80.021,87.518,92.392,64.008,96.373,94.859,95.021,96.606,87.309,106.526,89.520,86.706,92.475,91.085,87.517,96.922,85.088,86.043,83.732,80.223,78.174,79.181,105.382,89.419,95.095,91.873,95.670,97.513,90.885,95.372,98.429,97.970,101.767,91.513,79.152,86.707,88.475,88.474,85.916,91.932,89.254,96.179,90.371,92.491,87.973,76.626,88.590,100.633,92.082,92.455,114.754,90.728,91.810,97.220,85.579,89.189,72.965,75.337,84.183,83.340,76.814,84.311,63.000,85.576,97.683,150.018,148.675,287.912,173.200,104.109,92.583,86.138,86.138,101.917,109.731,102.705,95.878,85.940,82.473,82.379,82.544,82.286,84.277,76.352,87.638,88.436,61.479,84.730,84.805,84.386,88.911,84.835,92.725,94.968,89.331,96.984,86.917,82.454,98.697,85.350,77.058,110.428,70.192,66.947,108.324,108.324,87.137
201001,Jan-10,88.785,88.826,89.429,89.577,88.928,83.371,98.600,84.627,82.424,94.941,82.786,92.115,84.359,87.805,83.551,75.169,89.889,85.623,90.133,94.798,66.194,90.914,89.255,89.136,92.020,87.586,101.898,89.537,86.743,92.314,91.841,88.317,97.618,85.088,86.043,83.732,80.701,78.174,79.260,126.665,89.285,95.095,89.130,89.830,90.030,89.618,91.547,97.854,97.179,102.760,89.830,79.252,87.204,89.033,88.912,86.887,93.184,91.038,96.470,90.774,92.745,88.440,77.517,88.459,101.565,91.770,93.710,115.486,92.676,93.632,99.401,87.684,89.801,68.026,79.827,84.688,59.711,72.579,85.432,63.000,86.773,97.979,147.707,147.666,287.894,172.344,98.991,93.687,88.251,88.251,102.359,110.261,99.085,97.937,86.898,82.845,82.130,83.209,83.310,86.734,77.444,87.685,88.702,61.479,85.029,85.213,84.819,89.091,84.449,93.151,95.558,89.599,97.698,84.846,81.763,93.299,85.732,78.188,111.560,72.810,67.117,108.999,108.999,88.612
201002,Feb-10,89.040,89.821,90.375,90.087,90.129,83.251,99.167,87.036,84.850,96.541,82.842,90.621,85.705,85.699,86.315,74.947,88.923,83.412,88.435,96.550,66.428,92.759,91.189,91.193,93.184,87.645,103.206,89.294,86.785,92.240,91.756,88.109,97.713,85.088,86.043,83.732,79.208,78.174,77.041,110.769,89.364,95.095,90.067,91.242,91.671,90.352,94.045,98.292,97.688,102.683,90.454,79.564,86.884,88.463,88.911,86.818,93.008,90.703,96.575,90.804,92.789,88.464,77.526,88.982,101.889,95.551,93.710,115.735,93.033,93.780,100.209,87.470,90.053,68.993,81.343,84.914,60.700,76.329,85.659,63.000,87.016,97.955,147.435,146.069,287.820,173.674,98.615,93.708,88.109,88.109,101.559,108.534,98.893,98.320,87.445,82.880,82.276,83.192,84.533,89.150,78.182,88.730,88.941,61.479,85.481,85.633,85.236,89.539,85.106,93.193,95.885,89.795,98.074,86.834,83.593,95.680,85.754,78.420,110.391,72.810,68.049,107.611,107.611,88.778
201003,Mar-10,89.439,90.101,90.538,89.919,90.021,82.078,99.569,86.363,85.474,96.812,84.013,89.917,86.835,91.756,85.443,75.501,90.237,87.220,89.329,95.887,66.516,94.419,92.898,92.965,94.687,87.902,104.573,89.281,86.775,92.167,91.973,88.487,97.695,85.088,86.043,83.732,79.342,78.174,77.041,118.591,89.358,95.095,91.467,93.867,95.152,90.430,93.550,98.808,98.267,102.726,91.910,79.398,88.804,91.790,89.048,86.871,93.081,90.708,96.767,90.766,92.840,88.384,77.595,90.007,101.627,93.323,93.784,115.326,94.529,93.886,102.932,87.787,90.589,70.393,81.194,84.815,65.386,75.392,85.748,63.000,87.111,98.202,147.625,144.146,277.911,174.779,101.718,94.089,88.116,88.117,102.237,109.378,100.053,99.183,87.386,82.691,82.312,82.895,84.702,89.830,77.630,89.408,89.296,61.479,85.831,85.961,85.558,89.930,85.590,93.360,96.261,90.116,98.470,86.764,83.511,95.636,85.844,79.030,109.802,72.810,69.507,107.538,107.538,88.893
201004,Apr-10,89.886,90.362,90.825,89.939,90.299,85.382,99.128,87.754,86.178,96.400,84.231,92.431,86.903,91.583,85.611,77.143,91.848,87.135,91.185,98.934,68.178,96.538,95.158,95.245,97.476,88.043,105.833,89.365,87.390,92.150,92.890,89.981,97.767,84.960,87.818,82.122,78.112,78.047,74.783,122.401,89.371,96.734,90.051,91.168,91.612,90.232,93.608,98.347,97.640,103.492,91.021,79.993,86.477,87.255,89.550,86.927,92.835,90.351,96.719,90.830,92.929,88.435,77.983,91.206,101.945,93.841,93.855,115.929,96.907,94.168,107.505,88.112,90.775,70.425,81.112,85.148,64.730,77.752,88.215,66.003,89.531,98.207,145.826,145.054,267.864,173.601,99.179,94.549,88.277,88.277,101.259,107.353,101.660,98.929,87.458,84.007,82.866,84.575,84.773,89.520,77.981,89.391,89.750,61.479,86.332,86.394,85.998,90.296,86.517,94.064,96.853,90.541,99.126,87.056,83.999,95.484,86.135,81.529,110.883,73.036,73.941,108.270,108.270,89.107
201005,May-10,90.066,90.236,90.568,90.589,89.746,84.845,99.532,83.747,85.860,95.697,84.452,90.467,87.728,92.085,86.573,76.977,91.279,88.897,90.533,95.934,68.260,96.842,95.416,95.513,97.674,88.107,106.433,89.454,87.487,92.264,93.294,90.539,97.946,84.960,87.818,82.122,78.061,78.047,74.783,122.402,87.264,96.734,91.076,92.938,93.457,91.784,95.119,97.781,96.988,103.563,91.680,79.826,88.059,89.955,89.719,86.904,92.657,90.063,96.736,90.907,93.105,88.464,78.089,91.847,102.462,93.801,93.226,117.951,97.174,94.266,107.867,88.322,90.909,71.787,81.887,84.745,68.644,78.495,87.997,66.003,89.298,98.083,145.539,144.352,272.782,172.940,98.249,94.718,88.665,88.665,100.397,105.538,100.979,99.567,88.008,84.127,83.044,84.667,85.601,92.849,78.105,89.498,89.594,61.479,86.582,86.628,86.228,90.571,86.870,94.233,96.722,90.936,98.792,87.739,84.667,96.214,86.357,82.141,111.502,73.036,74.917,108.280,108.280,89.345
201006,Jun-10,90.170,90.167,90.738,90.477,89.411,85.384,99.051,88.090,88.214,95.609,84.029,91.347,85.923,90.158,84.804,76.678,90.856,88.775,90.225,94.961,68.037,94.781,93.166,93.107,96.513,87.934,105.522,89.476,87.584,92.266,93.736,91.169,98.116,84.960,87.818,82.122,77.966,78.047,74.783,118.354,86.240,96.734,91.703,94.797,96.195,91.027,93.194,98.080,97.324,103.592,91.873,79.551,88.854,91.334,89.774,87.171,93.086,90.814,96.595,91.057,93.362,88.560,78.222,92.160,102.695,94.613,93.344,118.250,96.225,94.176,105.804,88.437,91.172,74.250,81.618,85.329,75.475,80.181,88.925,66.003,90.291,98.527,145.330,145.703,261.289,171.122,100.282,94.459,88.644,88.644,101.776,107.753,101.904,99.038,88.634,83.917,83.073,84.343,86.043,93.772,78.585,89.604,90.097,61.479,86.759,86.663,86.255,90.674,87.937,94.776,97.145,91.045,99.336,88.056,85.531,95.289,86.664,84.522,112.830,73.036,79.155,108.303,108.303,90.137
201007,Jul-10,90.026,91.060,91.384,90.853,90.106,88.281,100.106,89.052,86.263,97.328,84.043,94.268,88.610,91.699,87.978,76.671,90.933,87.929,90.807,95.130,67.979,90.109,88.319,88.095,91.791,88.116,101.898,89.559,87.578,92.395,94.135,91.783,98.201,84.960,87.818,82.122,77.920,78.047,74.804,116.238,85.378,96.734,90.041,90.868,91.279,90.031,91.108,97.945,97.150,103.741,90.938,79.703,90.013,93.329,89.876,87.817,92.618,90.168,96.442,91.177,93.594,88.624,80.325,92.784,102.031,94.768,93.443,116.512,96.000,94.147,105.123,88.683,91.453,77.436,81.522,85.719,82.748,90.869,88.957,66.003,90.324,98.253,143.441,142.766,267.990,170.589,96.364,94.451,88.629,88.629,101.117,107.304,99.412,97.720,88.641,83.966,83.223,84.343,86.076,94.461,78.406,89.479,90.448,61.479,86.922,86.808,86.390,90.911,88.209,94.320,96.832,91.364,98.780,87.015,85.498,91.930,86.844,84.980,113.454,76.060,77.964,107.126,107.126,89.972
201008,Aug-10,90.412,91.189,91.504,91.957,90.245,89.206,99.295,92.093,85.094,96.851,84.711,93.651,88.808,92.494,87.935,76.587,90.779,87.755,90.684,94.941,67.937,92.584,90.873,90.733,94.171,88.406,103.910,89.647,87.667,92.523,94.208,91.851,98.279,84.960,87.818,82.122,77.929,78.047,74.804,115.861,85.989,96.734,90.959,92.210,92.717,91.092,92.399,98.538,97.800,103.913,90.643,80.763,90.513,94.186,89.923,88.268,93.512,91.408,96.722,91.259,93.735,88.678,80.437,93.946,101.024,95.395,93.483,113.958,95.633,94.357,104.063,89.079,91.491,83.073,82.019,85.984,96.064,107.508,88.252,66.003,89.570,98.404,142.821,142.880,252.465,169.404,98.422,95.252,88.565,88.565,101.426,107.573,99.410,98.836,88.710,84.119,83.318,84.524,85.977,94.781,78.023,89.448,90.974,61.479,86.999,86.946,86.557,90.784,87.905,94.681,96.718,91.424,98.599,88.711,86.240,95.832,86.878,86.628,111.986,76.060,81.852,107.119,107.119,90.046
201009,Sep-10,90.433,91.228,91.531,91.982,90.557,88.747,98.770,94.854,84.046,96.471,85.290,95.521,88.935,90.076,89.100,77.034,91.941,90.301,91.423,95.358,67.945,98.460,97.265,97.327,100.382,88.761,106.625,89.739,87.888,92.594,94.620,92.480,98.373,84.960,87.818,82.122,77.935,78.047,74.804,115.638,86.401,96.734,92.453,94.741,96.437,90.079,95.391,98.918,98.214,104.045,91.765,80.569,90.926,94.858,90.010,88.389,93.691,91.494,97.063,91.294,93.771,88.711,80.530,90.762,100.653,96.646,93.678,112.653,95.252,94.531,103.194,89.138,91.630,72.758,81.618,86.290,69.391,82.938,86.949,66.003,88.177,98.297,140.326,142.374,243.766,168.400,94.847,94.930,88.569,88.569,100.779,106.212,100.868,98.563,88.700,85.172,85.940,84.830,85.617,95.588,77.924,88.084,91.454,63.321,87.227,87.069,86.664,91.058,88.790,94.971,97.633,91.374,99.884,89.674,86.916,97.464,87.291,87.089,111.588,76.060,82.935,106.318,106.318,90.160
201010,Oct-10,90.635,91.616,91.884,92.875,90.515,88.387,99.818,93.524,86.833,95.459,85.358,95.271,89.574,90.522,89.823,77.651,92.951,88.689,93.663,97.015,68.322,97.821,96.678,96.718,99.798,88.853,105.663,89.823,88.009,92.677,94.919,92.991,98.364,84.960,87.818,82.122,77.981,77.849,74.782,120.125,89.008,96.734,91.581,92.569,93.159,91.205,94.335,98.021,97.171,104.227,93.050,80.276,91.773,96.405,89.965,88.986,93.733,91.567,97.052,91.383,93.788,88.834,81.953,91.196,100.549,95.305,93.785,112.460,96.197,94.841,105.099,89.165,91.488,72.828,80.985,86.302,71.266,76.836,87.808,66.003,89.096,98.888,139.400,140.070,244.957,165.122,95.715,94.720,89.187,89.187,101.868,108.186,100.187,98.787,88.870,86.209,86.089,86.291,85.785,93.188,78.646,89.184,91.877,64.727,87.349,87.201,86.829,90.881,88.855,94.978,97.605,91.718,99.713,89.089,86.644,96.157,87.568,88.209,111.140,77.300,84.596,105.996,105.996,90.286
201011,Nov-10,90.930,93.051,93.375,94.682,91.400,89.822,99.644,95.318,93.372,95.927,87.010,94.047,90.599,91.888,90.716,77.414,91.315,87.336,91.120,96.725,68.943,99.755,98.724,98.747,102.723,89.043,106.912,89.973,88.089,92.803,96.179,95.143,98.317,84.960,87.818,82.122,78.063,77.849,74.782,124.230,89.472,96.734,93.038,94.631,96.617,89.103,97.216,99.304,98.583,104.552,92.876,82.542,90.972,94.784,90.218,88.803,93.197,90.772,96.973,91.504,93.915,88.950,82.037,91.143,100.633,95.952,94.262,111.983,97.037,94.858,106.818,89.229,91.253,71.179,80.710,86.682,66.721,73.382,87.544,66.003,88.814,98.664,138.571,137.575,233.977,164.320,97.976,94.847,89.643,89.643,101.731,108.074,99.042,98.292,89.322,86.077,86.125,86.078,85.152,88.873,78.619,90.100,91.793,64.727,87.505,87.536,87.214,90.757,87.897,94.947,97.438,91.838,99.435,89.462,87.025,96.519,87.787,88.584,110.855,77.300,85.462,105.579,105.579,90.340
201012,Dec-10,91.661,94.496,94.878,95.745,92.781,89.534,101.762,93.259,97.006,98.733,87.231,93.851,91.626,94.104,91.265,76.734,88.758,82.189,89.742,94.847,69.414,97.906,96.885,96.784,101.377,89.838,104.990,90.414,88.106,92.905,95.907,94.730,98.250,84.960,87.818,82.122,80.948,78.818,78.249,156.662,90.024,96.734,94.234,96.390,97.150,94.532,97.188,101.023,100.516,104.693,95.016,83.559,90.616,94.302,90.014,88.657,92.881,91.003,95.693,91.546,94.086,88.929,81.998,94.438,100.011,95.540,94.262,110.547,98.540,94.901,109.759,89.189,92.049,80.935,80.914,87.430,94.587,79.450,87.296,66.003,88.549,99.118,141.790,136.604,236.555,164.144,106.479,94.452,89.768,89.768,101.879,107.353,98.216,102.299,89.784,85.997,86.383,85.836,85.984,89.715,78.792,91.671,91.723,64.727,87.714,87.780,87.464,90.949,87.882,95.332,98.132,92.202,100.255,88.927,86.566,95.799,87.855,90.654,113.604,77.300,88.506,105.553,105.553,90.671
201101,Jan-11,91.773,94.451,94.545,94.771,92.428,91.669,101.027,94.671,92.354,99.443,89.450,92.984,93.649,95.186,93.642,80.224,94.584,93.266,94.152,97.643,71.394,92.149,91.146,90.720,97.464,91.271,99.104,90.710,88.328,93.103,97.605,96.544,99.777,84.960,87.818,82.122,81.496,79.427,78.939,153.522,90.809,96.734,92.524,92.349,92.346,93.061,94.339,99.747,98.908,105.481,94.636,83.467,92.530,97.144,90.564,89.299,94.167,92.956,96.290,92.058,94.701,89.343,82.050,95.366,102.089,95.236,96.504,112.740,102.077,97.379,114.601,91.791,93.778,75.580,85.391,87.141,65.351,80.492,88.482,66.003,89.815,98.959,137.076,135.201,230.913,162.110,97.092,96.210,91.285,91.285,102.385,108.039,96.797,101.624,91.141,86.812,86.340,87.002,85.814,87.410,78.860,92.584,91.974,64.727,88.858,88.966,88.711,91.535,88.786,95.119,99.134,93.160,101.273,88.404,86.936,92.320,88.328,89.360,113.142,76.276,86.580,103.028,103.028,92.623
201102,Feb-11,92.321,95.429,95.521,97.478,93.772,92.786,101.183,90.763,93.309,99.475,90.235,95.585,94.645,94.667,95.203,79.364,92.381,87.820,92.890,96.865,71.384,95.439,94.646,94.501,98.284,91.035,100.961,90.833,88.358,93.175,97.950,97.093,99.808,84.960,87.818,82.122,81.973,80.628,79.233,146.502,91.587,96.734,93.776,94.589,94.837,94.434,96.538,99.630,98.761,105.560,96.558,83.331,92.623,97.272,90.608,89.131,93.699,91.318,97.030,92.056,94.736,89.307,82.098,96.168,102.767,98.542,96.569,114.037,102.883,97.429,116.151,91.947,93.938,76.484,85.883,88.797,66.704,77.619,89.671,66.003,91.085,99.189,135.477,134.345,220.847,160.775,97.068,96.225,91.460,91.460,102.681,107.349,98.063,104.651,91.854,86.902,86.376,87.115,88.296,95.811,79.398,93.166,92.216,64.727,89.306,89.441,89.095,92.891,89.077,95.673,99.920,93.474,102.238,90.446,88.842,94.773,88.376,90.208,113.406,76.276,88.361,103.071,103.071,92.636
201103,Mar-11,92.564,94.194,94.182,94.949,92.938,93.190,100.082,94.990,88.917,98.813,89.790,92.797,94.180,95.407,94.291,79.785,93.431,87.989,94.655,97.363,71.408,96.506,95.808,95.779,98.215,90.989,101.376,91.079,88.476,93.368,98.266,97.656,99.743,84.960,87.818,82.122,82.779,81.192,79.592,159.500,91.446,96.734,95.411,97.338,98.311,94.643,97.204,99.713,98.837,105.689,97.581,86.294,93.129,98.035,90.743,89.670,94.954,93.440,97.398,92.190,94.860,89.450,82.127,97.285,103.407,98.581,96.656,115.774,104.441,97.280,119.267,92.028,94.609,77.266,86.405,89.004,68.103,80.064,89.530,66.003,90.934,98.779,133.164,133.475,217.807,156.666,94.925,96.044,91.459,91.459,102.036,106.046,101.086,104.386,91.406,87.200,86.368,87.541,88.196,95.523,79.994,92.530,92.218,64.727,89.501,89.620,89.272,93.091,89.367,95.840,99.589,93.652,101.713,91.231,89.294,96.615,88.455,92.026,115.348,76.276,91.481,102.972,102.972,92.749
201104,Apr-11,93.323,94.344,94.260,96.107,93.407,91.167,100.188,95.370,86.408,99.192,90.499,91.816,94.859,98.772,93.983,83.948,97.277,96.473,96.417,100.708,75.787,97.737,97.094,97.192,97.868,91.754,102.234,91.434,89.416,93.495,98.016,97.216,99.785,88.816,91.889,85.770,82.976,81.192,79.594,165.887,91.749,96.912,94.684,94.970,95.537,93.691,97.864,100.435,99.661,105.756,96.674,88.052,92.260,96.490,90.873,90.426,94.523,92.650,97.334,93.163,95.010,91.197,83.944,99.954,103.999,97.433,96.681,117.700,105.390,97.523,121.149,92.095,94.776,84.903,87.394,89.703,87.855,97.888,90.262,72.902,91.223,99.026,135.292,131.221,226.811,155.668,99.952,95.592,91.706,91.706,100.560,103.465,100.693,104.092,91.525,88.470,87.065,89.048,88.700,97.669,80.122,92.351,91.908,64.727,90.020,90.229,89.907,93.447,89.364,95.978,98.979,93.920,100.766,91.232,89.772,95.098,88.800,93.465,113.044,79.783,93.256,103.589,103.590,92.539
201105,May-11,93.511,95.551,95.507,95.830,94.358,94.503,100.621,100.537,90.500,100.586,90.827,94.004,95.769,98.016,95.513,84.532,98.627,93.674,98.614,104.655,75.887,98.089,97.325,97.449,97.681,92.124,103.414,91.496,89.502,93.660,98.245,97.700,99.621,88.816,91.889,85.770,82.577,81.192,79.594,153.388,90.514,96.912,95.013,95.640,95.910,95.414,100.148,100.653,99.889,105.917,97.314,88.451,90.275,93.074,91.002,90.296,93.907,91.761,96.996,93.274,95.159,91.272,84.178,99.268,104.000,98.013,96.714,117.539,106.160,97.738,122.671,92.256,94.572,81.012,86.930,90.111,78.098,83.470,91.128,72.902,92.148,98.892,132.921,131.589,227.866,153.838,94.370,95.621,91.933,91.933,101.324,104.375,102.270,103.601,92.433,88.341,87.227,88.798,88.645,95.949,80.374,93.065,92.028,64.727,90.447,90.573,90.245,93.862,90.278,96.557,99.707,94.094,101.707,92.123,90.930,95.132,89.121,94.456,114.016,79.783,95.002,104.002,104.002,92.788
201106,Jun-11,93.456,96.459,96.685,98.201,95.809,95.838,102.284,101.877,91.109,100.781,90.907,96.348,94.684,98.546,93.825,84.030,97.186,91.701,97.048,104.021,75.980,96.239,95.635,95.610,97.483,92.186,100.475,91.569,89.548,93.777,97.978,97.283,99.585,88.816,91.889,85.770,82.689,81.192,79.594,157.369,90.320,96.912,95.458,96.719,97.845,93.482,98.689,100.115,99.240,106.078,95.733,90.463,91.402,94.853,91.177,90.332,93.798,91.482,97.063,93.486,95.475,91.385,84.267,99.511,102.875,96.766,96.777,114.308,105.881,98.169,121.806,92.516,94.661,83.482,87.278,90.342,84.713,88.145,90.247,72.902,91.206,98.000,128.903,129.215,211.087,149.767,92.446,95.916,91.983,91.983,99.940,101.661,101.770,102.985,93.493,88.420,87.232,88.908,87.935,92.275,80.395,93.542,92.258,64.727,90.617,90.735,90.405,94.032,90.497,96.572,99.709,94.355,101.609,91.613,90.478,94.441,89.277,95.552,113.703,79.783,97.638,103.565,103.565,93.252
201107,Jul-11,93.457,96.748,96.851,99.692,96.084,94.450,103.408,103.182,87.787,101.857,90.350,97.057,95.882,100.052,94.917,84.522,98.155,96.486,96.490,104.168,76.169,92.896,92.080,91.987,93.597,92.295,98.576,91.736,90.192,93.860,98.807,98.612,99.643,88.816,91.889,85.770,82.552,81.192,79.591,152.629,90.474,96.912,94.417,93.340,93.638,92.999,98.998,101.050,100.310,106.159,94.288,91.295,91.919,95.612,91.349,90.818,94.661,93.519,96.716,93.603,95.602,91.491,84.560,100.028,101.739,97.527,96.810,110.733,105.620,98.540,120.998,92.771,94.727,86.941,89.094,90.500,93.056,95.113,91.031,72.902,92.045,97.991,128.561,130.079,211.200,143.789,94.488,96.526,92.159,92.159,99.313,101.131,99.780,102.291,93.101,88.524,87.669,88.874,88.741,95.592,80.194,93.711,92.528,64.727,90.752,90.888,90.555,94.221,90.523,96.876,99.599,94.411,101.436,92.106,91.666,92.711,89.406,95.152,111.309,80.540,97.381,104.672,104.672,93.454
201108,Aug-11,93.922,96.888,96.788,98.511,96.671,94.736,104.583,103.435,86.891,100.611,91.179,96.890,97.521,102.741,96.179,84.086,96.824,90.303,97.570,102.907,76.302,96.328,95.624,95.756,95.160,92.378,101.244,91.992,90.345,94.028,99.273,99.358,99.677,88.816,91.889,85.770,83.445,81.991,80.980,146.946,90.562,96.912,96.335,96.006,95.753,97.627,100.775,101.500,100.804,106.324,94.268,92.720,94.768,100.326,91.458,91.171,95.489,94.991,96.886,93.676,95.712,91.530,84.580,100.951,100.948,96.991,96.825,108.451,106.164,98.836,121.805,93.100,95.017,90.157,87.022,90.794,103.500,101.673,91.133,72.902,92.153,97.586,126.643,128.018,214.085,138.451,93.023,97.150,92.271,92.271,98.225,98.477,99.940,103.381,94.062,88.625,87.726,88.993,88.642,94.107,81.452,93.215,93.006,64.727,90.968,91.189,90.866,94.424,90.240,97.246,99.585,94.561,101.358,94.144,93.280,96.085,89.483,96.004,111.578,80.540,99.171,104.818,104.818,93.600
201109,Sep-11,94.459,97.083,97.082,99.028,96.443,96.039,103.633,104.855,88.998,100.095,92.216,97.592,96.986,102.209,95.639,84.725,97.612,93.523,97.612,102.700,76.848,100.536,100.201,100.518,98.652,92.608,102.932,93.219,90.459,94.216,99.677,100.048,99.641,88.816,91.889,85.770,91.643,88.124,91.501,151.430,91.089,96.912,97.447,97.285,98.644,93.230,102.303,101.323,100.570,106.512,95.547,94.758,95.535,101.612,91.464,91.451,96.038,95.511,97.470,93.774,95.840,91.600,84.680,98.906,101.349,100.799,96.869,108.870,106.099,98.683,121.581,93.226,95.128,82.327,86.971,90.654,81.570,84.519,91.986,72.902,93.065,97.679,124.624,128.075,192.989,136.861,94.632,97.024,92.327,92.327,99.058,99.784,101.089,103.093,94.329,89.180,89.872,88.888,88.838,94.109,81.798,93.397,93.054,66.245,91.327,91.389,91.071,94.584,91.542,97.227,100.234,94.462,102.293,94.707,93.646,97.271,89.781,95.166,110.619,80.540,97.766,103.870,103.870,93.721
201110,Oct-11,94.534,96.241,96.238,98.595,95.742,97.264,102.385,103.381,87.604,97.701,92.594,98.078,96.149,102.069,94.541,84.680,96.497,92.856,95.841,102.467,77.483,101.332,101.240,101.543,100.294,92.535,102.065,93.470,90.572,94.308,99.805,100.256,99.647,88.816,91.889,85.770,92.972,89.425,92.800,150.701,96.060,96.912,96.847,96.817,97.002,96.897,101.494,102.085,101.442,106.572,95.693,92.647,94.360,99.569,91.571,91.591,95.123,93.607,97.570,93.912,95.905,91.805,85.871,98.288,101.156,97.895,96.966,108.651,105.934,98.675,121.312,93.155,94.999,80.513,86.420,90.866,76.696,80.190,91.858,72.902,92.928,98.357,125.502,129.758,182.708,136.461,99.065,96.797,92.625,92.625,100.671,102.894,100.179,102.429,94.520,89.788,89.627,89.850,88.697,93.879,81.559,93.403,93.181,68.012,91.316,91.541,91.216,94.798,90.567,97.623,100.547,94.938,102.544,95.472,94.776,96.863,89.972,96.099,110.181,82.962,98.265,104.267,104.267,93.772
